HIP,RA_deg,Dec_deg,Vmag,BV
83417,255.75365476,-43.84693641,9.1100,1.4240
83418,255.75894087,-37.40640700,8.8900,1.0930
83419,255.76099855,0.25352554,8.5100,1.7320
83420,255.76139272,29.47935135,7.7200,1.2450
83422,255.76869921,-27.09776634,7.3900,1.3240
83423,255.77095441,21.56218259,7.4700,0.9540
83424,255.77149305,34.54026512,7.7800,0.2850
83425,255.77321176,17.73124721,10.4700,1.0710
83426,255.77652932,-67.77381734,8.8000,-0.0150
83427,255.77693486,-45.40852587,8.7300,-0.0400
83428,255.77934469,-27.30466195,9.2700,0.7670
83429,255.77998199,-58.54719687,7.5700,0.6260
83430,255.78273333,14.09210030,4.9700,1.6000
83431,255.78628886,-53.23662642,5.2700,0.4980
83432,255.78849386,9.40104580,9.4000,1.1140
83433,255.78933080,24.84897768,8.3900,0.9620
83434,255.79091942,-38.51206842,8.6500,0.5360
83435,255.79393627,14.51177301,6.5200,0.7700
83436,255.79674890,67.18052502,8.7600,1.0530
83438,255.80499256,-48.33685494,6.7500,1.2390
83439,255.80586397,-82.76387023,8.6800,0.1730
83440,255.80645957,-9.01762340,9.3500,1.3130
83441,255.80702060,40.95371351,7.9900,0.5380
83442,255.81523680,70.83422046,8.4900,0.9900
83443,255.81540223,-16.55493113,9.2500,0.5330
83444,255.81625849,42.00142111,9.8000,0.3680
83445,255.81738609,42.49125262,8.6800,0.2770
83446,255.81826769,-68.84390955,7.9800,0.0310
83447,255.81994845,41.89749368,7.8700,0.7800
83448,255.82473389,-31.61460855,6.9700,-0.0730
83449,255.82726687,27.87248057,8.6500,0.3780
83450,255.82729338,-24.99557933,8.2300,1.7470
83451,255.82945718,59.58477314,8.6100,1.0190
83452,255.83028705,-19.49238432,8.0000,1.2240
83453,255.83134109,-50.40269386,7.6500,0.5510
83455,255.83383101,-62.57372802,8.0300,1.5930
83454,255.83413265,59.58718409,10.3400,1.3690
83456,255.83993433,-23.15160679,7.5000,1.6610
83457,255.84250249,-40.08783053,7.3600,0.3280
83458,255.85636391,9.02466956,8.1800,0.6020
83459,255.85898879,34.38347058,6.6800,1.2340
83460,255.86992834,-46.45415565,8.8700,0.5860
83461,255.87525329,-24.24131506,7.2600,1.3670
83462,255.87580951,35.41415358,6.1900,1.4670
83463,255.87600892,-14.61464833,9.6200,0.7250
83464,255.88668974,-78.07949981,7.6800,0.0120
83465,255.88850397,-32.61400634,8.8700,0.6820
83466,255.88985718,-79.46994023,9.2800,0.3480
83467,255.89183770,57.49971322,8.1900,0.0190
83468,255.89280455,-50.04592312,10.2700,0.3900
83469,255.89351334,17.35824127,9.1700,0.9210
83471,255.89852740,-40.66093363,10.1900,0.7340
83472,255.89937681,-34.57396872,8.9700,1.6350
83473,255.90022113,-70.30013152,8.4000,0.4750
83474,255.90108490,-19.46214487,9.4800,0.0820
83475,255.90376543,46.02398353,8.0000,1.1430
83476,255.90424313,56.03492754,9.6100,1.2120
83477,255.91058411,69.79802299,7.9000,0.4810
83478,255.91381185,13.60542885,5.9100,0.0100
83479,255.91621016,-15.86604967,8.3000,0.2710
83480,255.92274281,-0.14591149,6.7000,0.1900
83481,255.92368071,-47.16058422,6.0700,0.0720
83482,255.92604957,-21.41314109,8.8600,1.1380
83483,255.92828514,-61.95034074,8.4300,1.5470
83484,255.93852808,51.24681575,8.8800,1.0360
83485,255.94034290,18.29908173,8.1100,1.4950
83486,255.94496996,-20.38893961,8.6300,1.0910
83487,255.94927694,-85.28699684,9.2400,0.1920
83488,255.95196554,-23.61761533,8.8500,0.4850
83489,255.95535619,17.18959570,9.1200,0.6430
83490,255.96138827,19.80044173,8.7300,0.5870
83491,255.96197569,-38.15248750,5.9100,0.4090
83492,255.96676865,-14.28334908,9.0900,0.6850
83493,255.96947300,19.69049258,6.3500,1.5180
83494,255.97341989,34.79023710,6.0800,0.2000
83495,255.97697200,16.02269429,7.8700,1.1100
83496,255.97821404,-35.27376453,8.0800,1.3220
83497,255.97985699,45.44921513,7.7800,1.4260
83498,255.98103856,-44.14941455,7.8800,0.0840
83501,255.98230989,53.23121211,7.8200,0.9690
83499,255.98654601,-37.84415453,6.4800,0.2630
83500,255.98690618,62.20703306,8.8500,0.5840
83502,255.98945590,-57.56305873,8.9500,1.0230
83503,255.99017476,47.10697884,9.9400,0.7210
83504,255.99178693,13.56773647,6.0600,1.0500
83505,255.99619959,-28.25628801,7.7300,0.0570
83506,255.99813354,-51.08259448,8.8300,0.0700
83507,255.99830322,20.88030288,9.0400,0.6530
83508,256.00340639,-25.69794542,6.6600,-0.0830
83510,256.00487281,-2.58384437,8.0000,1.7900
83509,256.00512753,-51.08364071,8.1900,0.0600
83512,256.00832660,33.11717480,8.9100,1.1760
83511,256.00850359,-27.21512809,7.7400,0.5380
83514,256.01282882,-16.19245034,8.5200,0.8260
83515,256.02097738,4.78435927,10.9300,0.6990
83516,256.02146433,-39.07165521,8.1500,1.8090
83517,256.02210431,46.09039448,7.8400,0.4470
83518,256.02646301,43.37058559,9.2700,1.6220
83519,256.03442625,32.56114562,8.2900,1.5120
83520,256.03738207,38.21397545,9.0300,0.5680
83521,256.03954575,61.18407773,7.9100,1.0610
83522,256.04048963,-30.65926728,9.6700,0.7010
83523,256.04083788,-25.03785333,10.3500,0.4860
83524,256.04369734,-49.32062547,9.6300,0.1470
83525,256.05081056,22.46289070,9.0000,1.0280
83526,256.05508833,11.34483188,9.2800,1.3160
83527,256.05719030,-36.64260160,8.7900,0.5360
83528,256.06431049,36.75302593,7.7400,1.2100
83529,256.06474318,-45.24049878,7.6300,1.2100
83530,256.07801578,-51.86165181,9.8000,0.5600
83531,256.07885999,20.04807489,8.3300,1.4530
83532,256.07956450,70.30383008,8.2600,0.4170
83533,256.08213069,-76.92062478,8.7500,0.0350
83534,256.09973428,-65.65099386,8.3900,0.0260
83535,256.10302112,-57.71210729,5.7300,-0.0970
83536,256.10688461,52.81849076,8.2000,0.2580
83537,256.10836806,-78.47363412,8.5900,1.2420
83538,256.10983396,-17.33513335,9.5400,0.5680
83539,256.11190907,-18.13903350,8.1300,0.5610
83540,256.11516745,-24.24028411,7.3000,1.0610
83541,256.11578258,-28.58202423,6.5900,0.8140
83542,256.11593201,-23.39049032,7.0800,1.0080
83543,256.12024178,3.74048963,11.1200,0.9800
83544,256.12238813,-17.49197535,7.1700,1.0610
83545,256.12323755,-12.67600882,6.9100,1.2000
83546,256.12678847,52.16156591,8.5900,0.6190
83547,256.12825925,-43.30942598,7.3900,0.5650
83548,256.12848866,-7.70438884,8.2400,0.4120
83549,256.12855142,27.05884353,8.2900,0.2400
83550,256.13336774,62.17220511,8.2300,1.0430
83551,256.13416641,31.41136067,7.4800,0.9830
83552,256.13553677,14.77850121,9.7500,1.0150
83553,256.13813414,-16.76969349,9.4900,0.5100
83554,256.13834647,-72.38689546,8.9700,0.2050
83555,256.13895355,-11.08845644,6.9100,1.5100
83556,256.14043478,-68.27864298,6.4700,1.5700
83557,256.14273503,-60.87076940,8.2600,1.6460
83558,256.14935162,-53.60402895,8.8700,0.3870
83559,256.14990054,-37.99194831,8.1400,1.1390
83560,256.15014149,-14.57107577,9.1000,0.5770
83561,256.15155719,-37.90752191,9.0200,0.0710
83562,256.16324394,-59.88166760,9.1500,0.6670
83563,256.16539804,49.74068096,9.8200,1.0580
83564,256.16936998,15.74608120,9.3900,1.3640
83565,256.17224125,19.59910193,6.1900,0.0100
83566,256.18137104,-25.64514224,6.6000,0.2640
83567,256.18887255,-20.49464339,6.2900,-0.0350
83568,256.19081748,28.09103765,7.2400,1.1050
83569,256.19292019,-31.36280009,7.3500,0.8660
83570,256.19446275,-50.07135792,8.0700,0.1830
83571,256.19763080,29.67505224,8.0100,1.3350
83572,256.20109055,-17.95749556,7.8200,0.3670
83573,256.20285011,-38.10728272,8.3500,0.0950
83574,256.20562945,-34.12292247,4.8300,0.2570
83575,256.20727778,48.80413179,6.1100,1.0910
83576,256.21106525,-81.08624062,7.8100,0.8870
83577,256.21169946,-15.93304748,9.5800,0.7000
83578,256.21983804,-27.38310269,8.9000,0.6080
83579,256.22110834,3.77171167,8.1400,0.1580
83580,256.23312514,22.39233646,8.9900,1.0820
83581,256.23455291,-31.37265575,8.5200,0.8310
83582,256.23744680,-12.20143235,10.5100,1.5000
83583,256.24339539,-38.61833328,8.8700,0.1120
83585,256.24920274,-64.05813982,9.5300,0.6450
83584,256.24944391,39.16450016,9.6600,1.5150
83586,256.25530810,23.35638581,9.9900,1.1730
83587,256.25944873,-46.97141522,7.5400,-0.0140
83588,256.26308032,-15.26697667,8.7300,1.7190
83589,256.26589635,56.53736576,7.9000,1.2010
83590,256.26609892,13.88908614,8.8900,0.8100
83591,256.26637934,-5.06374190,7.7000,1.1000
83592,256.26721813,-29.72028217,8.6100,1.1790
83593,256.27058505,43.81223885,6.4500,0.0990
83594,256.27246159,-45.50204313,6.2800,0.0740
83595,256.27291037,46.96718764,8.2400,1.2000
83596,256.28584031,11.30179475,8.8900,1.0290
83597,256.28775487,-22.00792270,10.0600,0.6600
83598,256.30415744,-41.23181221,8.4500,0.5240
83599,256.30965695,-5.09148544,10.0800,1.4760
83600,256.31656948,-20.19163726,8.2400,1.0670
83601,256.32011831,0.70337361,6.0000,0.5780
83602,256.32769004,-46.15197359,9.2000,0.3300
83603,256.32866292,-47.06902876,7.0800,0.5330
83604,256.33118426,26.93608368,10.0000,0.5870
83605,256.33236172,-9.63024295,9.1400,1.7070
83606,256.33255323,16.81183378,8.5200,1.5380
83607,256.33374082,-41.10463370,8.0500,0.4970
83608,256.33409280,54.46986308,4.9100,0.4710
83609,256.33618940,-33.76701485,9.2500,0.6070
83610,256.33791534,52.19393471,8.6000,0.5760
83611,256.34181276,-44.39289365,8.0300,0.0940
83612,256.34319074,-33.77001290,8.3800,0.6070
83615,256.34414910,-25.47747162,8.2300,0.4000
83614,256.34425883,8.38408908,8.8100,1.3920
83613,256.34441753,12.74085469,4.8900,0.1250
83616,256.34637705,52.35334446,9.1200,0.4500
83617,256.34692961,14.87087887,9.1100,1.6690
83619,256.34765958,3.43860791,7.3100,0.3340
83618,256.34776223,-58.07660614,7.9800,1.3800
83620,256.34896191,6.40267132,10.0500,0.5720
83621,256.35060571,-47.70100064,9.2600,0.5830
83622,256.35293562,60.58442765,7.9600,0.9520
83623,256.35741348,46.35577910,7.3400,1.1140
83624,256.35968591,12.31030618,8.6000,1.1830
83625,256.36050949,-35.07942965,8.8600,0.3980
83626,256.36312976,18.79587957,9.5100,0.3900
83627,256.36827478,12.49235080,8.4600,0.2120
83628,256.37290058,-62.65103240,8.8500,0.0200
83629,256.37628120,-22.07271990,7.0500,0.1050
83630,256.37631080,31.03120611,9.0200,0.7590
83631,256.37640610,28.08801194,8.4900,0.2090
83632,256.38157016,2.27908326,9.7300,1.5100
83633,256.38266600,2.83348539,8.9900,1.0250
83634,256.38349872,10.54646845,8.2600,0.4070
83635,256.38440349,-0.89206540,5.6300,0.1040
83636,256.38735206,10.99481206,8.6500,1.0730
83637,256.39131136,-24.47911891,9.5200,0.5010
83638,256.39467452,3.76751172,7.4000,1.6550
83639,256.39919428,26.46083602,8.0900,0.4460
83640,256.40666396,29.62318026,7.3600,0.1770
83641,256.40936191,-57.08315372,8.8800,0.6460
83642,256.41995752,56.13513282,7.1000,1.1220
83643,256.42455336,25.50700043,8.0200,1.0000
83644,256.42824054,21.03213527,9.0700,0.6400
83645,256.43255714,54.32840941,9.6500,0.4270
83646,256.44109682,-36.54685884,8.8200,0.5200
83647,256.44770571,19.00880613,10.2900,1.1840
83648,256.44809833,53.75073075,8.2800,0.4600
83649,256.45149443,-18.11612049,7.8700,0.1230
83650,256.45193881,-44.10510266,6.1800,0.2810
83651,256.45832463,4.96343009,10.4600,1.2110
83652,256.45975103,66.83538003,9.0700,0.7910
83653,256.46057354,-32.53748736,9.5400,0.5180
83654,256.46721350,58.92791361,8.6500,0.7930
83655,256.46827930,-11.30769685,9.8900,0.5490
83656,256.47033461,32.59919818,10.9100,0.9930
83657,256.47409159,-28.28947224,9.2200,0.5900
83658,256.48280607,41.11428123,8.5400,1.2350
83659,256.48611591,-28.87263132,7.5500,0.0010
83660,256.48756551,52.03258565,8.3300,0.5530
83661,256.49266741,-59.45567512,10.0900,0.1950
83662,256.49833950,-22.85597479,10.0100,0.8590
83663,256.49893002,12.63936635,8.4900,0.1910
83664,256.50082135,75.10347313,7.3800,0.5930
83665,256.50155390,7.85472507,7.4900,0.2690
83666,256.50272732,-44.37268248,7.3900,0.0610
83668,256.51088414,-31.95308642,8.4100,0.4510
83669,256.51438856,23.32206416,7.2000,1.0130
83670,256.51663628,-66.71461102,8.9900,1.2500
83671,256.51951144,-52.52753962,8.1800,0.1970
83672,256.51994318,64.93976875,8.0800,0.8920
83673,256.52184655,45.00673858,8.0500,0.4300
83674,256.52290748,-26.58056284,7.4800,0.8490
83667,256.52996800,-53.00072070,9.4500,0.5590
83675,256.53026522,8.62319474,6.9600,1.5240
83676,256.53441033,-6.16708953,8.8000,1.0150
83677,256.54017278,9.73385520,6.3800,1.4580
83678,256.54296863,73.67084103,9.5400,1.0160
83679,256.54345437,-21.31561339,9.7600,0.5800
83680,256.54484848,50.29875442,8.6800,0.6490
83681,256.54625261,-62.30693556,8.4600,1.1580
83682,256.54670239,16.27050202,7.8700,1.0050
83683,256.54825917,39.54773772,9.1600,0.5980
83684,256.54919394,-21.56440204,6.2900,0.1280
83685,256.54934671,5.16838140,7.9500,1.0960
83686,256.54967676,-60.42077043,7.4300,1.1820
83687,256.54974256,-38.62509888,7.7300,0.4280
83688,256.55427907,10.45386241,6.3800,0.8960
83689,256.56738530,15.22983542,7.0700,0.9600
83690,256.57435212,26.51789173,8.6700,0.6200
83691,256.57514445,12.60651450,8.5300,0.7500
83692,256.57545246,22.08424707,5.5600,1.2990
83693,256.58414643,-37.22753062,5.9800,0.0760
83694,256.58571261,-52.23198530,8.6000,1.3460
83695,256.58840408,-15.44034321,9.9400,0.6410
83696,256.58992543,60.63609162,7.8900,1.1310
83697,256.59089414,-69.65415712,8.8400,0.9960
83698,256.59131548,20.22754101,8.4100,0.4910
83699,256.59213593,-12.41113585,7.9300,0.4550
83700,256.59364138,27.51630872,9.7000,0.6720
83701,256.59689904,-37.10135996,7.8200,0.5060
83702,256.60195533,-58.21816178,8.7500,1.2290
83703,256.60463044,-30.73401976,9.2400,1.4010
83704,256.60553001,-44.57205478,8.2100,0.0050
83705,256.61467652,17.87659230,8.2100,1.2410
83706,256.61819932,-35.45103893,6.1500,0.4380
83707,256.62041256,-47.84569141,8.6000,0.6400
83708,256.62093321,-28.99253275,8.9000,0.9030
83709,256.62195957,-39.30505121,7.9500,0.5580
83710,256.62268691,-13.93474425,7.4700,0.5030
83711,256.62316665,-10.80635058,7.6900,0.2740
83712,256.62634306,41.85124865,9.3400,1.2590
83713,256.62896192,13.44027587,9.2700,1.7990
83714,256.64384548,23.97183394,7.6100,1.6010
83715,256.64788788,51.55769472,9.3200,0.5080
83716,256.65075202,0.65220817,8.3100,0.7230
83717,256.65566446,33.99092866,9.6300,0.9910
83718,256.65607990,30.41401046,9.0400,0.3230
83719,256.66260446,7.78272047,9.1000,0.5510
83720,256.66704324,-47.85183578,9.1400,0.6270
83723,256.67045162,-43.83800142,9.6700,0.5050
83721,256.67076949,-36.07790541,7.4000,0.2960
83722,256.67077401,-48.01207914,7.9600,1.0040
83724,256.67336830,35.32344152,7.3600,0.0360
83725,256.67840111,1.02440302,8.5000,0.3060
83726,256.68099597,28.86846399,8.3800,0.3460
83727,256.68508344,23.56394934,8.8400,1.6200
83728,256.68721422,7.25046484,8.4200,1.3880
83729,256.68760806,-7.82469912,10.2700,1.0850
83730,256.68816630,33.93600497,7.8300,1.1390
83731,256.69734194,0.28403636,8.8600,1.3730
83732,256.69888114,-1.25892556,8.5900,1.1870
83733,256.69958917,-35.88751401,8.1500,0.2660
83734,256.70025993,-24.12153932,10.3000,0.3280
83736,256.70958408,-2.28602982,9.2500,0.6860
83737,256.71643514,-0.49748124,10.7000,0.3720
83738,256.72057683,-1.65611713,6.3400,0.2090
83739,256.72146424,31.02394520,8.1400,1.0680
83740,256.72177870,-26.51299082,6.2600,-0.0380
83741,256.72551071,59.07538442,9.0700,1.6220
83742,256.72662726,-33.12453005,9.3000,0.2390
83743,256.72898813,47.67066666,7.6700,1.5530
83744,256.73661598,6.79695589,9.8800,1.0030
83745,256.73697247,-36.72022908,8.4300,1.5470
83747,256.73966799,6.80104404,9.8400,0.9310
83746,256.73984922,-63.99095402,9.2000,0.7840
83748,256.74049643,1.30630095,9.1000,1.1170
83749,256.75025577,-56.03832087,7.8500,0.0720
83750,256.75791940,50.89246977,9.6300,0.4470
83751,256.76074535,-84.66532909,8.6700,0.5940
83752,256.76314046,38.49455672,7.9300,1.0570
83753,256.76496276,25.33590750,10.1500,0.8710
83754,256.76841770,31.09317786,8.6800,0.1910
83755,256.76868058,-43.70637526,9.0300,0.6510
83756,256.77051650,-9.79161188,8.3500,0.4760
83758,256.77328474,37.06356005,9.5500,1.0530
83759,256.77410984,31.83303655,11.2000,0.8930
83760,256.77519031,-34.90929395,9.7800,1.7910
83761,256.77787559,-19.50571371,8.9900,0.7160
83762,256.78241673,21.55408273,11.6100,1.5600
83763,256.78391029,44.25552303,8.0700,0.5700
83764,256.78600120,9.00895046,7.2800,0.0330
83765,256.79270785,58.26891030,7.2200,1.1170
83766,256.79387564,-34.51517319,9.8500,0.6310
83767,256.79546884,12.12600946,7.4700,0.4480
83768,256.79862461,17.07075777,10.2000,0.8190
83769,256.80656771,-87.29708170,8.3000,0.4410
83770,256.80981395,-2.86674375,7.8300,0.7350
83771,256.81327522,17.79588752,8.5800,0.2680
83772,256.81453032,67.63971565,10.1100,0.6860
83773,256.82691711,-51.00133671,8.2700,1.1270
83774,256.82815044,-76.22379359,6.6800,0.1510
83775,256.83422072,21.69491874,8.7300,1.5110
83776,256.83723844,-53.09618904,8.4900,0.0330
83778,256.84113202,-72.57543162,8.1200,0.5060
83777,256.84132660,-13.74101335,9.3200,0.5090
83779,256.84258394,-35.89276021,8.1600,0.4940
83780,256.84335966,48.39921662,6.6600,1.1330
83781,256.84462137,-72.58103532,11.4100,0.7700
83782,256.84875868,-19.24002088,9.8000,0.5040
83783,256.85638784,-43.83697474,9.2000,0.5930
83784,256.85714607,11.86080030,9.5300,0.9870
83785,256.85875207,-55.71741374,8.7400,1.0590
83786,256.86045546,-53.75551364,7.8500,0.1800
83788,256.86251776,-19.28710389,7.6000,1.4480
83787,256.86255757,-65.74741250,6.8500,0.4010
83789,256.87007546,-37.30752799,8.1100,1.3650
83790,256.87158846,14.08791383,9.7900,0.3990
83792,256.87480087,14.39223910,9.8000,1.0470
83791,256.87501341,38.17237746,8.5700,0.5450
83793,256.87671834,12.87940359,7.9400,0.4580
83794,256.87713545,-59.66711145,7.4400,1.1400
83795,256.87724404,-12.74262915,8.8600,0.6710
83796,256.87800714,3.97314876,8.0300,0.4730
83797,256.88071583,-48.24823393,9.4200,1.1110
83798,256.89125586,-30.59378000,8.8900,0.5510
83799,256.89211664,63.43941062,7.8700,0.5180
83800,256.89233999,37.52748038,8.8700,0.3470
83801,256.89293315,-35.20073609,8.1900,0.2590
83802,256.89683389,-46.67971735,6.8900,0.2550
83803,256.89822001,-17.41355261,10.1800,1.1790
83804,256.90229748,-27.73104079,8.5300,1.1430
83805,256.90780701,-12.34606462,10.2700,0.6970
83806,256.91289069,-30.30049076,9.4600,0.5520
83807,256.91431816,-44.69989592,8.7300,0.4030
83808,256.91494103,13.52765105,9.8600,0.5630
83809,256.91916888,-27.70220567,8.8900,0.6520
83810,256.92224694,15.21043854,7.8900,0.4790
83811,256.92603468,35.94697464,10.5100,0.5750
83812,256.93416004,-31.07759123,7.1200,1.0220
83813,256.93507379,-18.55846827,8.6300,1.2900
83814,256.93987617,24.58330290,8.4400,0.3090
83815,256.94448562,27.13783573,7.9900,0.3950
83816,256.94461556,40.51613969,6.3400,0.0320
83817,256.94742443,-63.83659547,7.7100,0.1320
83818,256.95067874,-42.97677180,8.2100,0.1270
83819,256.95180253,55.76802744,6.8700,1.1900
83821,256.95866575,-14.69231150,8.8400,1.0800
83820,256.95872423,-67.18792757,7.3800,0.0820
83822,256.96308455,56.17082120,7.8900,0.4350
83823,256.96339529,-25.45855992,8.5200,0.1140
83824,256.97758447,18.57198351,9.9100,1.4770
83825,256.97830866,45.59603974,9.7000,0.4320
83826,256.98232746,76.75288354,8.7400,0.2940
83827,256.98308692,32.10558623,7.2100,0.5620
83828,256.98417550,-24.99813086,7.1500,1.0050
83829,256.99612841,52.31774658,8.7000,0.5370
83830,256.99646010,27.10138782,7.6900,0.3800
83831,256.99748690,10.56510732,10.2900,0.3850
83832,256.99782565,29.15421518,7.9300,1.1120
83833,257.00086682,-71.00012190,9.6700,0.0460
83834,257.00290075,31.20623662,6.4400,1.2850
83835,257.00358941,44.16941779,7.8600,1.2780
83836,257.00567548,2.85958762,8.9500,1.3370
83837,257.00851366,-4.32798183,8.4900,1.2560
83838,257.00867045,35.93521504,5.4100,0.3090
83839,257.01046033,10.30378179,8.4700,0.2780
83840,257.01108048,-25.14316202,9.6000,0.8120
83841,257.01369986,42.10017510,9.3700,0.3530
83843,257.02154542,-41.25569184,8.7600,0.5650
83842,257.02171622,35.81231961,10.1300,0.3670
83844,257.02220020,17.96096421,10.4700,0.6220
83845,257.02346770,-41.61464329,7.0000,0.2230
83846,257.03107443,-41.72319429,8.3000,1.0510
83847,257.03149626,61.15946853,6.7200,0.5280
83848,257.03197663,-41.01252392,9.6100,0.2800
83849,257.03459665,-48.88370858,6.9300,1.4800
83851,257.04151212,1.71970951,10.4300,0.7110
83852,257.04518089,1.71942766,9.4900,0.6160
83853,257.05690056,-1.07937767,6.0600,0.0740
83854,257.06188469,-17.60896664,5.9800,1.0110
83855,257.06566275,16.09396007,6.6700,0.5050
83856,257.07007312,30.17483713,8.7400,0.0190
83857,257.07117476,50.84220964,6.4600,-0.0170
83858,257.07203974,-41.02449431,6.8900,0.5610
83859,257.07966623,-28.10282342,8.5500,1.5520
83860,257.08282869,37.77977400,8.8200,0.1100
83861,257.08751578,-33.86537560,8.7300,0.0530
83862,257.08882962,28.23405353,7.0700,0.4200
83863,257.08934981,4.42498471,7.2500,0.6230
83864,257.09624225,5.40295967,9.5000,1.2080
83865,257.09682360,78.82880812,8.5000,1.5060
83866,257.10208718,64.31908197,9.6500,1.2390
83867,257.10453579,-12.03332619,7.7000,0.5130
83868,257.10541253,20.35524953,8.9100,1.5160
83870,257.12352226,72.13346110,7.4600,1.1260
83871,257.12889724,-29.98549017,7.8200,1.0820
83872,257.13210328,35.03374847,6.7300,1.0790
83873,257.13529903,-20.21750278,7.7900,0.1770
83874,257.13640669,-36.64283078,7.6800,0.6170
83875,257.13889466,-23.22719589,8.7300,0.6160
83876,257.13976178,24.48660718,6.8400,0.1280
83877,257.14791344,-46.89314696,9.6900,0.7120
83878,257.15252170,-26.83672519,8.6200,0.1810
83879,257.16073471,-40.84984323,8.4600,1.0710
83880,257.16319780,-39.99490065,9.3200,1.4420
83881,257.16524149,-7.63368348,8.8500,0.6200
83882,257.16757038,-42.69471425,9.0900,0.0890
83883,257.16810551,-49.91141871,9.3000,0.1000
83884,257.17263164,72.36564863,10.0900,0.4610
83885,257.17438907,49.75553115,9.3200,0.6540
83886,257.17890920,-39.33798458,7.6600,0.3140
83887,257.18247717,47.63915395,8.5400,0.2060
83888,257.18326997,-64.84651255,8.0200,1.6230
83889,257.18351923,-2.10857283,8.7100,0.6360
83890,257.18665215,-6.39201753,9.0500,1.2740
83891,257.19074832,9.18614915,8.8800,0.2770
83893,257.19398666,-47.36788159,10.1500,0.4510
83892,257.19416010,29.52315283,8.5300,1.4440
83894,257.19460991,-55.49117464,9.4500,0.6890
83895,257.19677111,65.71463676,3.1700,-0.1200
83896,257.19810689,-30.40356872,5.9300,0.2760
83897,257.19885917,-45.15454384,8.8400,1.0770
83898,257.20131311,-13.12697829,7.5300,1.6400
83899,257.20515396,33.21575046,8.6300,0.5620
83900,257.20603440,-28.21698335,8.7700,1.0980
83901,257.20626658,-5.19171435,8.4300,0.4020
83902,257.22034047,-50.56450774,8.8200,0.1330
83903,257.22442721,27.62217927,8.6900,1.1660
83904,257.22475285,39.89632990,9.4400,1.0780
83905,257.22496273,33.30077653,7.5600,-0.0210
83906,257.22729747,-3.88260680,6.3500,0.6970
83907,257.22846158,46.50541817,8.8300,0.5430
83908,257.23336248,12.66280059,8.1100,1.6100
83909,257.23510409,33.64586882,8.6300,0.9210
83910,257.23618231,-61.63865193,8.6300,1.1600
83911,257.24052443,-23.99360439,8.0900,0.4850
83912,257.24589943,46.79273549,8.3600,1.5250
83913,257.24791624,3.75956385,7.8400,1.4010
83914,257.24821561,73.15336123,8.2300,0.1750
83915,257.25321303,-50.56458011,8.3300,1.0940
83916,257.25390032,-56.91327096,11.3800,0.6800
83917,257.25560999,-16.90319465,7.7100,0.3110
83918,257.25827521,14.96111445,7.0700,1.3540
83919,257.25930608,69.10416276,8.3800,0.4650
83920,257.26879057,-17.56934080,8.3300,0.1080
83921,257.27053401,16.46224809,8.3900,0.3920
83922,257.28464147,-37.91259972,9.0300,0.4360
83923,257.28693828,-19.68046979,8.0200,1.2370
83924,257.29292785,-81.32311330,8.5400,0.1600
83925,257.29312812,-68.84667674,6.5900,-0.0500
83926,257.31338796,-24.36119571,10.0200,0.4660
83927,257.32108900,-13.74303665,9.7800,0.5680
83928,257.32562214,-65.31875159,8.0700,0.9770
83929,257.33241251,41.43541382,11.0200,1.5970
83930,257.33296943,-15.20216393,9.8400,0.5970
83931,257.33695037,-29.90049917,8.2300,0.5260
83932,257.33956466,-33.49954156,8.6600,0.1640
83933,257.33973487,-42.41327158,8.8100,1.6210
83934,257.34400621,-53.39154969,8.9500,0.5800
83935,257.34481574,-34.75461250,8.0300,2.1790
83936,257.34937184,19.01619548,9.6400,0.5930
83937,257.35256121,-37.26322399,9.8000,0.1670
83938,257.35310663,-60.61816600,8.0400,0.8630
83939,257.35702566,53.08693561,10.4800,0.9470
83940,257.36027103,-75.06384924,7.5100,1.3150
83941,257.36106603,-35.39110674,10.7000,1.2940
83942,257.36318168,22.09195186,7.0300,0.5390
83943,257.37474959,-47.26083255,7.7400,0.0780
83945,257.38030802,43.68202643,11.7700,1.6960
83946,257.38721828,30.70562137,8.1600,0.2860
83947,257.38867303,40.77701519,5.0700,1.2750
83948,257.39081171,3.93244254,7.9400,0.8190
83949,257.39488690,33.35638190,7.2800,0.5450
83950,257.39868249,38.29340502,7.3700,0.4660
83951,257.40736932,23.57785100,7.8900,0.4650
83952,257.41340761,-71.67985147,8.0200,0.4250
83953,257.42134969,10.03901689,7.0000,0.5610
83954,257.42766846,30.35407998,8.3800,0.3800
83956,257.42784976,49.70888570,8.6300,1.1010
83955,257.42793245,30.34734215,9.7000,0.4350
83957,257.42828660,0.54852678,8.1600,1.3320
83958,257.42958608,0.32753842,8.9300,1.8740
83959,257.43176035,-40.22186502,8.0800,0.2750
83960,257.43309090,-54.33510288,8.2600,0.9850
83961,257.44880383,7.81970627,9.9100,0.7340
83962,257.44965775,-10.52303750,5.4300,0.4650
83964,257.45109914,-52.66336608,9.1900,0.7220
83965,257.45179324,17.92308795,8.0900,1.5780
83966,257.45208527,-70.34932842,8.0500,0.4560
83967,257.45995822,-16.31280466,8.5900,1.4420
83968,257.46001805,38.81087259,9.7000,1.2000
83969,257.46008655,-21.79216312,9.2300,1.0400
83970,257.46011471,-45.63673146,8.1400,0.5000
83971,257.46114662,33.77867893,8.6600,0.3300
83972,257.46519292,-82.31860114,7.1700,-0.0610
